"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
923,92,0.00509,"ERR459864","44.983981","Ireland",TRUE,44.98393,92,44.981385,40.0483675937122
923,93,0.00509,"ERR4020117","44.983981","Ireland",TRUE,44.98393,93,44.981385,40.4836759371221
915,94,18.1421,"SRR12051578","19.3387","USA",TRUE,19.33868,89,10.26763,38.7424425634825
924,95,0.00509,"SRR30795503","27.237214","USA",TRUE,27.23718,87,27.234635,37.8718258766626
924,96,0.00509,"SRR30795461","27.237214","USA",TRUE,27.23718,88,27.234635,38.3071342200726
925,97,1.00311,"SRR12051840","50.558724","USA",TRUE,50.55868,85,50.057125,37.0012091898428
925,98,0.00509,"SRR12051843","49.560706","USA",TRUE,49.56066,86,49.558115,37.4365175332527
928,99,0.00509,"ERR114967","33.286426","UK",TRUE,33.28642,99,33.283875,43.0955259975816
928,100,1.00344,"ERR115035","34.284773","UK",TRUE,34.28477,100,33.78305,43.5308343409915
929,101,5.01868,"SRR7800549","45.34962","USA",TRUE,45.34961,101,42.84027,43.9661426844015
929,102,3.98743,"SRR7800552","44.31837","USA",TRUE,44.31836,102,42.324645,44.4014510278114
932,103,31.2865,"SRR7800669","34.332564","USA",TRUE,34.33261,105,18.68936,45.7073760580411
936,104,4.21021,"SRR27279534","35.57129","Czech Republic",TRUE,35.57128,109,33.466175,47.4486094316808
936,105,0.00509,"SRR27279533","31.366169","Czech Republic",TRUE,31.36616,110,31.363615,47.8839177750907
935,106,11.8233,"SRR27279513","39.178071","Czech Republic",TRUE,39.17801,108,33.26636,47.0133010882709
937,107,0.00509,"ERR5413720","58.532078","UK",TRUE,58.53205,106,58.529505,46.142684401451
937,108,0.00509,"ERR5413689","58.532078","UK",TRUE,58.53205,107,58.529505,46.5779927448609
941,109,0.00509,"ERR115033","31.207982","UK",TRUE,31.20802,113,31.205475,49.1898428053204
941,110,0.00509,"ERR115031","31.207982","UK",TRUE,31.20802,114,31.205475,49.6251511487304
940,111,0.00509,"ERR115047","31.202894","UK",TRUE,31.20293,112,31.200385,48.7545344619105
939,112,1.00129,"ERR115032","32.194004","UK",TRUE,32.19404,111,31.693395,48.3192261185006
944,113,0.00509,"ERR330886","28.114379","UK",TRUE,28.11444,115,28.111895,50.0604594921403
944,114,0.00509,"ERR369221","28.114379","UK",TRUE,28.11444,116,28.111895,50.4957678355502
946,115,0.00509,"ERR5412559","41.153817","UK",TRUE,41.15392,117,41.151375,50.9310761789601
946,116,0.00509,"ERR5414192","41.153817","UK",TRUE,41.15392,118,41.151375,51.36638452237
947,117,1.00047,"ERR5412466","37.148346","UK",TRUE,37.14845,119,36.648215,51.8016928657799
949,118,0.00509,"ERR5412846","36.16651","UK",TRUE,36.16662,121,36.164075,52.6723095525998
950,119,0.00509,"ERR5413692","40.150934","UK",TRUE,40.15104,122,40.148495,53.1076178960097
951,120,0.00509,"ERR5412202","40.156022","UK",TRUE,40.15613,123,40.153585,53.5429262394196
952,121,0.00509,"ERR5413153","40.16111","UK",TRUE,40.16122,124,40.158675,53.9782345828295
953,122,0.00509,"ERR5412168","42.162176","UK",TRUE,42.16229,125,42.159745,54.4135429262394
954,123,0.00509,"ERR5413617","42.167264","UK",TRUE,42.16738,126,42.164835,54.8488512696493
954,124,0.00509,"ERR5412827","42.167264","UK",TRUE,42.16738,127,42.164835,55.2841596130593
948,125,0.00509,"ERR5413285","36.161422","UK",TRUE,36.16153,120,36.158985,52.2370012091898
958,126,0.00509,"ERR4326524","28.277458","Germany",TRUE,28.27751,129,28.274965,56.1547762998791
959,127,0.00509,"ERR4326525","28.282546","Germany",TRUE,28.2826,130,28.280055,56.590084643289
959,128,0.00509,"ERR4326526","28.282546","Germany",TRUE,28.2826,131,28.280055,57.0253929866989
960,129,2.03359,"ERR7253777","32.331948","Germany",TRUE,32.33199,132,31.315195,57.4607013301088
961,130,1.01539,"ERR4326515","31.318835","Germany",TRUE,31.31888,133,30.811185,57.8960096735187
962,131,0.00509,"ERR4326501","30.313618","Germany",TRUE,30.31367,134,30.311125,58.3313180169287
963,132,0.00509,"ERR4326502","30.318706","Germany",TRUE,30.31876,135,30.316215,58.7666263603386
963,133,2.03177,"ERR4326516","32.34539","Germany",TRUE,32.34544,136,31.329555,59.2019347037485
956,134,2.03146,"ERR4326523","30.29365","Germany",TRUE,30.2937,128,29.27797,55.7194679564692
966,135,0.00509,"ERR5412673","29.132788","UK",TRUE,29.13281,137,29.130265,59.6372430471584
966,136,0.00509,"SRR6045724","29.132788","UK",TRUE,29.13281,138,29.130265,60.0725513905683
968,137,0.00509,"ERR494929","29.137876","UK",TRUE,29.1379,140,29.135355,60.9431680773882
968,138,0.00509,"ERR494973","29.137876","UK",TRUE,29.1379,141,29.135355,61.3784764207981
967,139,0.00509,"ERR484991","29.132788","UK",TRUE,29.13281,139,29.130265,60.5078597339782
970,140,0.00509,"ERR5412111","29.708039","UK",TRUE,29.70806,143,29.705515,62.2490931076179
971,141,2.00065,"ERR494938","32.118212","UK",TRUE,32.11823,144,31.117905,62.6844014510278
973,142,0.00509,"SRR6045566","30.132822","UK",TRUE,30.13285,146,30.130305,63.5550181378476
975,143,0.00509,"ERR5413000","38.126962","UK",TRUE,38.12699,147,38.124445,63.9903264812576
976,144,0.00509,"ERR5413263","38.13205","UK",TRUE,38.13208,148,38.129535,64.4256348246675
976,145,0.00509,"ERR5412712","38.13205","UK",TRUE,38.13208,149,38.129535,64.8609431680774
977,146,0.00509,"ERR5413822","33.253715","UK",TRUE,33.25374,150,33.251195,65.2962515114873
979,147,0.00509,"ERR5412932","33.263891","UK",TRUE,33.26392,152,33.261375,66.1668681983071
982,148,0.00509,"SRR6388674","33.279155","UK",TRUE,33.27919,155,33.276645,67.4727932285369
983,149,0.00509,"ERR5412767","33.284243","UK",TRUE,33.28428,156,33.281735,67.9081015719468
984,150,3.01051,"ERR5412234","37.129492","UK",TRUE,37.12953,157,35.624275,68.3434099153567
984,151,0.00509,"ERR5412603","34.124068","UK",TRUE,34.12411,158,34.121565,68.7787182587666
981,152,0.00509,"ERR5414286","33.274067","UK",TRUE,33.2741,154,33.271555,67.037484885127
980,153,0.00509,"ERR5414149","33.268979","UK",TRUE,33.26901,153,33.266465,66.6021765417171
978,154,0.00509,"SRR6388735","33.258803","UK",TRUE,33.25883,151,33.256285,65.7315598548972
972,155,0.00509,"ERR5413825","30.127734","UK",TRUE,30.12776,145,30.125215,63.1197097944377
969,156,0.00509,"SRR6046370","29.702951","UK",TRUE,29.70297,142,29.700425,61.813784764208
985,157,35.2772,"ERR1413208","38.323337","Germany",TRUE,38.32331,103,20.68471,44.8367593712213
985,158,19.1009,"SRR12051536","22.14703","USA",TRUE,22.14701,104,12.59656,45.2720677146312
992,159,0.00509,"ERR374190","200.808962","UK",TRUE,200.80909,282,200.806545,122.756952841596
992,160,0.00509,"ERR340560","200.808962","UK",TRUE,200.80909,283,200.806545,123.192261185006
993,161,0.97655,"SRR16943762","62.667474","Canada",TRUE,62.66745,284,62.179175,123.627569528416
993,162,4.03842,"SRR16943761","65.729346","Canada",TRUE,65.72932,285,63.71011,124.062877871826
994,163,25.2021,"SRR32028584","40.285634","USA",TRUE,40.28568,286,27.68463,124.498186215236
995,164,38.8435,"SRR12051508","73.35813","USA",TRUE,73.35818,287,53.93643,124.933494558646
996,165,11.0535,"SRR12051707","128.89033","USA",TRUE,128.89038,288,123.36363,125.368802902056
997,166,1.01366,"SRR7800412","128.103956","USA",TRUE,128.10403,289,127.5972,125.804111245466
997,167,0.00509,"SRR12051708","127.09538","USA",TRUE,127.09546,290,127.092915,126.239419588875
998,168,32.2728,"SRR30795483","54.42252","USA",TRUE,54.42251,276,38.28611,120.145102781137
1000,169,4.01602,"SRR7800629","52.336798","USA",TRUE,52.33684,278,50.32883,121.015719467956
1001,170,2.00361,"SRR12051694","53.329806","USA",TRUE,53.32984,279,52.328035,121.451027811366
1002,171,3.00522,"SRR12051692","54.336506","USA",TRUE,54.33654,280,52.83393,121.886336154776
1002,172,0.00509,"SRR7800407","51.336369","USA",TRUE,51.33641,281,51.333865,122.321644498186
999,173,6.01493,"SRR12051704","46.288407","USA",TRUE,46.28844,277,43.280975,120.580411124547
1005,174,0.00509,"SRR12051647","64.504035","USA",TRUE,64.50407,292,64.501525,127.110036275695
1007,175,0.00509,"SRR12051645","64.514211","USA",TRUE,64.51425,294,64.511705,127.980652962515
1008,176,0.00509,"SRR12051648","65.514757","USA",TRUE,65.5148,295,65.512255,128.415961305925
1008,177,0.00509,"SRR12051646","65.514757","USA",TRUE,65.5148,296,65.512255,128.851269649335
1006,178,0.00509,"SRR12051649","64.509123","USA",TRUE,64.50916,293,64.506615,127.545344619105
1004,179,66.8647,"SRR12051510","81.946178","USA",TRUE,81.94618,291,48.51383,126.674727932285
1009,180,11.0338,"ERR373948","50.239069","USA",TRUE,50.23909,297,44.72219,129.286577992745
1012,181,3.00177,"SRR26727952","60.275061","Canada",TRUE,60.27513,298,58.774245,129.721886336155
1012,182,4.23057,"SRR26728095","61.503868","Canada",TRUE,61.50393,299,59.388645,130.157194679565
1014,183,0.00509,"SRR26727996","64.328402","Canada",TRUE,64.32844,302,64.325895,131.463119709794
1015,184,3.06846,"SRR26728056","67.39686","Canada",TRUE,67.3969,303,65.86267,131.898428053204
1015,185,0.00509,"SRR26728052","64.33349","Canada",TRUE,64.33353,304,64.330985,132.333736396614
1016,186,0.00509,"SRR26727978","64.328402","Canada",TRUE,64.32844,300,64.325895,130.592503022975
1016,187,0.00509,"SRR26728092","64.328402","Canada",TRUE,64.32844,301,64.325895,131.027811366385
1018,188,18.3977,"ERR5413010","59.651393","UK",TRUE,59.6514,305,50.45255,132.769044740024
1019,189,5.00587,"SRR12574871","66.298651","USA",TRUE,66.29867,306,63.795735,133.204353083434
1020,190,3.03032,"SRR14736615","64.328194","USA",TRUE,64.32821,307,62.81305,133.639661426844
1024,191,0.00509,"SRR14736584","69.305153","USA",TRUE,69.30517,313,69.302625,136.251511487304
1024,192,0.99664,"SRR14736583","70.296708","USA",TRUE,70.29672,314,69.7984,136.686819830713
1023,193,1.00473,"SRR14736582","70.299702","USA",TRUE,70.29972,312,69.797355,135.816203143894
1025,194,1.00599,"SRR14736593","73.309379","USA",TRUE,73.30939,310,72.806395,134.945586457074
1025,195,1.0116,"SRR14736585","73.314988","USA",TRUE,73.315,311,72.8092,135.380894800484
1026,196,3.01017,"SRR14736604","69.307999","USA",TRUE,69.30802,308,67.802935,134.074969770254
1026,197,0.00509,"SRR13786055","66.302922","USA",TRUE,66.30294,309,66.300395,134.510278113664
1030,198,23.1746,"SRR25361471","67.469111","Australia",TRUE,67.46917,479,55.88187,208.512696493349
1031,199,14.9674,"SRR5483264","59.26703","USA",TRUE,59.26706,480,51.78336,208.948004836759
1031,200,17.1289,"SRR7800622","61.42848","USA",TRUE,61.42856,481,52.86411,209.383313180169
1032,201,32.2108,"SRR12574847","75.442645","USA",TRUE,75.44268,482,59.33728,209.818621523579
1035,202,0.00509,"ERR3198507","59.58205","UK",TRUE,59.58206,483,59.579515,210.253929866989
1035,203,0.00509,"ERR567862","59.58205","UK",TRUE,59.58206,484,59.579515,210.689238210399
1036,204,3.00574,"SRR12051850","65.293156","USA",TRUE,65.29321,485,63.79034,211.124546553809
1037,205,2.00149,"SRR12051849","64.293994","USA",TRUE,64.29405,486,63.293305,211.559854897219
1037,206,0.00509,"SRR12051852","62.297592","USA",TRUE,62.29765,487,62.295105,211.995163240629
1040,207,0.00509,"ERR363341","64.266237","UK",TRUE,64.26629,488,64.263745,212.430471584039
1041,208,0.00509,"ERR337751","64.271325","UK",TRUE,64.27138,489,64.268835,212.865779927449
1043,209,1.00212,"ERR5413807","72.286356","UK",TRUE,72.28641,490,71.78535,213.301088270859
1043,210,2.00297,"ERR5411975","73.287208","UK",TRUE,73.28726,491,72.285775,213.736396614268
1044,211,0.00509,"ERR5414257","67.27816","UK",TRUE,67.27822,492,67.275675,214.171704957678
1045,212,0.00509,"ERR5412173","67.283248","UK",TRUE,67.28331,493,67.280765,214.607013301088
1045,213,1.99957,"ERR5413851","69.27773","UK",TRUE,69.27779,494,68.278005,215.042321644498
1048,214,0.00509,"ERR337750","60.340494","UK",TRUE,60.34056,497,60.338015,216.348246674728
1049,215,0.00509,"ERR363337","62.937976","UK",TRUE,62.93804,498,62.935495,216.783555018138
1051,216,0.00509,"ERR363336","64.276544","UK",TRUE,64.27661,500,64.274065,217.654171704958
1051,217,0.00509,"ERR337746","64.276544","UK",TRUE,64.27661,501,64.274065,218.089480048368
1050,218,0.00509,"ERR337747","62.943064","UK",TRUE,62.94313,499,62.940585,217.218863361548
1047,219,0.00509,"ERR363340","60.285179","UK",TRUE,60.28524,496,60.282695,215.912938331318
1046,220,0.00509,"ERR337748","60.273444","UK",TRUE,60.2735,495,60.270955,215.477629987908
1055,221,0.00509,"ERR343201","60.477479","UK",TRUE,60.47754,502,60.474995,218.524788391778
1055,222,0.00509,"ERR374063","60.477479","UK",TRUE,60.47754,503,60.474995,218.960096735187
1056,223,0.00509,"ERR374127","60.273843","UK",TRUE,60.2739,504,60.271355,219.395405078597
1057,224,0.00509,"ERR340497","60.278931","UK",TRUE,60.27899,505,60.276445,219.830713422007
1058,225,0.00509,"ERR374087","60.284019","UK",TRUE,60.28408,506,60.281535,220.266021765417
1058,226,0.00509,"ERR343222","60.284019","UK",TRUE,60.28408,507,60.281535,220.701330108827
1062,227,0.00509,"ERR343224","70.29661","UK",TRUE,70.29669,512,70.294145,222.877871825877
1062,228,0.01651,"ERR374090","70.308036","UK",TRUE,70.30811,513,70.299855,223.313180169287
1064,229,0.00509,"ERR374099","70.301698","UK",TRUE,70.30178,515,70.299235,224.183796856106
1064,230,1.99652,"ERR369152","72.293134","UK",TRUE,72.29321,516,71.29495,224.619105199516
1063,231,0.00509,"ERR351975","70.29661","UK",TRUE,70.29669,514,70.294145,223.748488512696
1065,232,0.00509,"ERR343214","66.298776","UK",TRUE,66.29886,510,66.296315,222.007255139057
1065,233,0.00509,"ERR374076","66.298776","UK",TRUE,66.29886,511,66.296315,222.442563482467
1066,234,0.00509,"ERR363399","56.276811","UK",TRUE,56.27687,508,56.274325,221.136638452237
1066,235,0.00509,"ERR337809","56.276811","UK",TRUE,56.27687,509,56.274325,221.571946795647
1073,236,0.9783,"ERR340506","59.281278","UK",TRUE,59.28134,526,58.79219,228.972188633615
1073,237,0.00509,"ERR374078","58.30807","UK",TRUE,58.30813,527,58.305585,229.407496977025
1072,238,0.00509,"ERR343216","58.296189","UK",TRUE,58.29625,525,58.293705,228.536880290206
1071,239,0.00509,"ERR374136","58.291101","UK",TRUE,58.29116,524,58.288615,228.101571946796
1074,240,0.00509,"ERR374044","58.291101","UK",TRUE,58.29116,528,58.288615,229.842805320435
1076,241,0.00509,"ERR343182","58.301277","UK",TRUE,58.30134,530,58.298795,230.713422007255
1076,242,0.00509,"ERR374054","58.301277","UK",TRUE,58.30134,531,58.298795,231.148730350665
1075,243,0.00509,"ERR343192","58.296189","UK",TRUE,58.29625,529,58.293705,230.278113663845
1077,244,0.00509,"ERR337806","58.283928","UK",TRUE,58.28399,522,58.281445,227.230955259976
1077,245,0.00509,"ERR363396","58.283928","UK",TRUE,58.28399,523,58.281445,227.666263603386
1080,246,0.00509,"ERR337808","57.79065","UK",TRUE,57.79071,518,57.788165,225.489721886336
1080,247,0.00509,"ERR363398","57.79065","UK",TRUE,57.79071,519,57.788165,225.925030229746
1081,248,0.00509,"ERR337805","58.297811","UK",TRUE,58.29787,520,58.295325,226.360338573156
1081,249,0.00509,"ERR363395","58.297811","UK",TRUE,58.29787,521,58.295325,226.795646916566
1078,250,1.00031,"ERR337807","54.275764","UK",TRUE,54.27582,517,53.775665,225.054413542926
1084,251,0.00509,"ERR369212","58.291497","UK",TRUE,58.29156,538,58.289015,234.195888754534
1084,252,0.00509,"ERR330877","58.291497","UK",TRUE,58.29156,539,58.289015,234.631197097944
1086,253,0.00509,"ERR337830","60.287023","UK",TRUE,60.28708,540,60.284535,235.066505441354
1087,254,0.00509,"ERR337889","64.292046","UK",TRUE,64.2921,541,64.289555,235.501813784764
1087,255,0.00509,"ERR369328","64.292046","UK",TRUE,64.2921,542,64.289555,235.937122128174
1090,256,0.00509,"ERR343195","62.298582","UK",TRUE,62.29864,544,62.296095,236.807738814994
1090,257,0.00509,"ERR374057","62.298582","UK",TRUE,62.29864,545,62.296095,237.243047158404
1089,258,0.00509,"ERR369269","60.292111","UK",TRUE,60.29217,543,60.289625,236.372430471584
1092,259,0.00509,"ERR330919","60.297199","UK",TRUE,60.29726,547,60.294715,238.113663845224
1093,260,0.00509,"ERR369248","60.302287","UK",TRUE,60.30235,548,60.299805,238.548972188634
1093,261,0.00509,"ERR330913","60.302287","UK",TRUE,60.30235,549,60.299805,238.984280532044
1091,262,0.00509,"ERR369254","60.292111","UK",TRUE,60.29217,546,60.289625,237.678355501814
1096,263,0.00509,"ERR330904","64.303548","UK",TRUE,64.30361,534,64.301065,232.454655380895
1096,264,0.00509,"ERR369239","64.303548","UK",TRUE,64.30361,535,64.301065,232.889963724305
1097,265,0.0407,"ERR374060","68.344296","UK",TRUE,68.34433,536,68.32398,233.325272067715
1097,266,0.00509,"ERR343198","68.30868","UK",TRUE,68.30872,537,68.306175,233.760580411125
1098,267,0.01018,"ERR369222","64.294857","UK",TRUE,64.29492,532,64.28983,231.584038694075
1098,268,0.01018,"ERR330887","64.294857","UK",TRUE,64.29492,533,64.28983,232.019347037485
1102,269,8.03365,"ERR369145","55.274486","Denmark",TRUE,55.27452,660,51.257695,287.303506650544
1103,270,11.1636,"ERR5412900","59.404177","UK",TRUE,59.40422,661,53.82242,287.738814993954
1106,271,0.00509,"SRR25361517","56.256629","Australia",TRUE,56.25667,666,56.254125,289.915356711004
1107,272,0.00509,"SRR25361560","56.261717","Australia",TRUE,56.26176,667,56.259215,290.350665054414
1107,273,0.00509,"SRR25361521","56.261717","Australia",TRUE,56.26176,668,56.259215,290.785973397823
1108,274,0.00509,"SRR25361564","60.27691","Australia",TRUE,60.27695,664,60.274405,289.044740024184
1108,275,1.00138,"SRR25361481","61.273203","Australia",TRUE,61.27324,665,60.77255,289.480048367594
1109,276,0.00509,"SRR25361499","56.270436","Australia",TRUE,56.27048,662,56.267935,288.174123337364
1109,277,0.00509,"SRR25361552","56.270436","Australia",TRUE,56.27048,663,56.267935,288.609431680774
1114,278,11.0642,"SRR21939517","61.334848","USA",TRUE,61.3349,677,55.8028,294.703748488513
1114,279,7.0175,"SRR21939519","57.288154","USA",TRUE,57.2882,678,53.77945,295.139056831923
1115,280,2.0021,"ERR374010","61.298325","USA",TRUE,61.29834,679,60.29729,295.574365175333
